Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context
,,,後醫學系,DPBM101,1,,習醫之道,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM101&Crsname=習醫之道,0.5,期,必,23,0,23,0,余明隆,,,,7,,,,,《演講/參訪》限後醫系學生修課
,,,後醫學系,DPBM102,1,,程式設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM102&Crsname=程式設計,2,期,必,23,0,23,0,于松桓,,678,,567,,678,,,《講授類》限後醫系學生修課
,,,後醫學系,DPBM103,1,,生物化學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM103&Crsname=生物化學,2,期,必,23,0,23,0,"徐志文,余靈珊,孫羽佑,張玉泉,許晉銓,陳俊霖,黃明德,楊佳寧",,234,,234,,234,,,《醫學類》限後醫系學生修課
異動,專簽核准10/24,,後醫學系,DPBM104,1,,基礎醫學總論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM104&Crsname=基礎醫學總論,10,期,必,23,0,23,0,"陳彥旭,白滿惠,吳勝男,林偉哲,柯翠玲,楊忠達,趙敏吾",,2345678,123456789,234567,2345678,34567,,,《醫學類》限後醫系學生修課
異動,專簽異動10/24,,後醫學系,DPBM105,1,,血液微免與宿主,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM105&Crsname=血液微免與宿主,7,期,必,23,0,23,0,"李哲欣,余明隆,吳冠陞,吳勝男,李欣蓉,林錫勳,陳彥旭,陳瑞光,曾瑞成,趙敏吾,劉文忠,蔡文展,蔡宏津",,12345678,123456789,1234567,2345678,12345678,,,《醫學類》限後醫系學生修課
,,,後醫學系,DPBM106,1,,大體解剖學實驗,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM106&Crsname=大體解剖學實驗,2.5,期,必,23,0,23,0,"柯翠玲,白滿惠",,1122334,1234567,1234,,12345566778,12345678,,《實驗類》限後醫系學生修課
異動,專簽核准異動10/24,,後醫學系,DPBM107,1,,溝通與專業素養（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM107&Crsname=溝通與專業素養（一）,1,期,必,23,0,23,0,"陳德全,洪琪發,傅睦惠,蔡明釗,蕭志誠",,,5678,,,556778899,,,《醫學類》限後醫系學生修課
,,,後醫學系,DPBM108,1,,臨床技能（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM108&Crsname=臨床技能（一）,0.5,年,必,23,0,23,0,陳德全,,,1234,,123,,,,《醫學類》限後醫系學生修課
異動,修正備註8/22,,後醫學系,DPBM114,0,,新藥開發,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM114&Crsname=新藥開發,2,期,選,3,0,0,3,趙敏吾,圖IL視訊研討室,,,,56,,,,《講授類》限後醫系學生修課
異動,修正備註8/22,,後醫學系,DPBM115,0,,基礎藥理學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM115&Crsname=基礎藥理學,3,期,選,3,0,0,3,趙敏吾,圖IL視訊研討室,,,567,,,,,《講授類》限後醫系學生修課
異動,修正備註說明8/22,,後醫學系,DPBM116,0,,醫學史（一）–西洋醫學史,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM116&Crsname=醫學史（一）–西洋醫學史,2,期,選,3,0,0,3,劉景寬,圖IL 視訊研討室,,,,78,,,,《講授類》限後醫系學生修課
異動,修正備註說明8/22,,後醫學系,DPBM117,0,,環境健康大數據資料分析暨視覺化實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM117&Crsname=環境健康大數據資料分析暨視覺化實務,3,期,選,3,0,0,3,鄭雅勻,圖IL PC02,,,,567,,,,《講授類》限後醫系學生修課
異動,修正備註說明8/22,,後醫學系,DPBM118,0,,生物統計與資訊,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM118&Crsname=生物統計與資訊,2,期,選,3,0,0,3,鄭雅勻,圖IL PC02,,,34,,,,,《講授類》限後醫系學生修課
異動,修正備註說明8/22,,後醫學系,DPBM119,0,,公共衛生學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DPBM119&Crsname=公共衛生學,2,期,選,3,0,0,3,鄭雅勻,圖IL視訊研討室,78,,,,,,,《講授類》限後醫系學生修課
新增,8/5,,醫學院,MED101,0,,基礎生物學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MED101&Crsname=基礎生物學,2,期,選,5,1,5,0,"張玉泉,鄭光宏,薛佑玲",理SC 1001,,,,89,,,,《講授類》醫學院學生：課號MED101，非醫學院學生-跨院通識選修課號：GEAI1908。
異動,更換教室8/25,,中文碩,CL504,1,,治學方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CL504&Crsname=治學方法,3,期,必,50,0,16,34,"紀志昌,莫加南,黃羽璿",文LA 2004,,,567,,,,,《講授類》
,,,中文碩,CL505,0,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CL505&Crsname=專題研究,1,期,選,50,0,2,48,吳孟謙,文LA 6015,,,4,,,,,《獨立研究》限二年級以上且已確定指導教授之碩博士生修習
,,,中文碩,CL505B,0,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CL505B&Crsname=專題研究,1,期,選,50,0,1,49,楊濟襄,文LA  6042,,,,,5,,,《獨立研究》限二年級以上且已確定指導教授之碩博士生修習
異動,更換教室9/8,,中文碩,CL518,0,,六朝專家詩討論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CL518&Crsname=六朝專家詩討論,3,期,選,50,0,15,35,陳秋宏,文LA 4003,,567,,,,,,《講授類》
,,,中文碩,CL526,0,,先秦美學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CL526&Crsname=先秦美學,2,期,選,50,0,27,23,楊雅惠,文LA 5004,,34,,,,,,《講授類》
,,,外文碩,DFL645,0,,加拿大英文文學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFL645&Crsname=加拿大英文文學,3,期,選,50,0,6,44,洪敏秀,文LA 3018,,,,234,,,,《講授類》
,,*,外文碩,DFLL501,1,,學術寫作與書目學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL501&Crsname=學術寫作與書目學,3,期,必,50,0,12,38,田偉文,文LA 3018,,,234,,,,,《講授類》 ※英語授課
,,*,外文碩,DFLL504,1,,研究方法與學術寫作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL504&Crsname=研究方法與學術寫作,3,期,必,50,0,7,43,曾銘裕,文LA 3017,,,567,,,,,《講授類》 ※英語授課
新增,8/16,,外文碩,DFLL603,0,,文藝復興時期戲劇,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL603&Crsname=文藝復興時期戲劇,3,期,選,50,0,5,45,范澤凱,文LA 3018,567,,,,,,,《講授類》 ※英語授課
新增,7/21,,外文碩,DFLL610,0,,浪漫時期詩歌（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL610&Crsname=浪漫時期詩歌（一）,3,期,選,50,0,5,45,盧家達,文LA 3018,,,,567,,,,《講授類》 ※英語授課
,,,外文碩,DFLL644,0,,電影研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL644&Crsname=電影研究,3,期,選,50,0,10,40,張錦忠,文LA 3018,,,567,,,,,《講授類》 跨文化人文思潮與美學微學程跨文化人文思潮與美學學程
,,,外文碩,DFLL650,0,,句法學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL650&Crsname=句法學,3,期,選,50,0,9,41,徐淑瑛,文LA 3017,,,234,,,,,《講授類》
,,,外文碩,DFLL665,0,,英語教學研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL665&Crsname=英語教學研究,3,期,選,50,0,8,42,楊郁芬,文LA 3017,567,,,,,,,《講授類》 ※英語授課
異動,更換授課方式7/1,,外文碩,DFLL667,0,,語言測驗,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL667&Crsname=語言測驗,3,期,選,50,1,10,40,施智閔,文LA 3017,,567,,,,,,《講授類》 ※英語授課
,,*,外文碩,DFLL680,2,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL680&Crsname=專題研究,3,期,必,50,0,1,49,洪敏秀,,,,567,,,,,《獨立研究》
,,*,外文碩,DFLL680A,2,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL680A&Crsname=專題研究,3,期,必,50,0,1,49,曾銘裕,,,234,,,,,,《獨立研究》
,,*,外文碩,DFLL680B,2,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL680B&Crsname=專題研究,3,期,必,50,0,1,49,黃舒屏,,237,,,,,,,《獨立研究》
異動,更換時間7/1,*,外文碩,DFLL680C,2,,專題研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL680C&Crsname=專題研究,3,期,必,50,0,1,49,施智閔,,,234,,,,,,《獨立研究》
新增,7/1,,外文碩,DFLL682,0,,世界的太平洋文學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=DFLL682&Crsname=世界的太平洋文學,3,期,選,50,0,6,44,黃心雅,文LA 3018,,567,,,,,,《講授類》 ※英語授課
,,,音樂碩,MUSI502,0,,音樂理論總論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI502&Crsname=音樂理論總論,3,期,選,50,0,14,36,陳以軒,文FA 6011,,,234,,,,,《講授類》
,,,音樂碩,MUSI505,1,,音樂研究導論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI505&Crsname=音樂研究導論,2,期,必,50,0,16,34,郭瓊嬌,文FA 6011,,78,,,,,,《講授類》
異動,減少合授教師9/14,,音樂碩,MUSI515,0,,鍵盤（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI515&Crsname=鍵盤（一）,2,期,選,50,0,3,47,"吳亞欣,顏竹君",,,,,,,12,,《音樂類》
異動,更換教室8/29,,音樂碩,MUSI518,0,,雙鋼琴（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI518&Crsname=雙鋼琴（二）,1,期,選,50,0,5,45,顏竹君,文FA 5012,56,,,,,,,《音樂類》
異動,增加合授教師8/29,,音樂碩,MUSI536,0,,絃樂一（中、小提琴）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI536&Crsname=絃樂一（中、小提琴）,2,期,選,50,0,5,45,"陳鈺雯,林子平,熊書宜",,,,,,,12,,《音樂類》
,,,音樂碩,MUSI538,0,,絃樂二（中、小提琴）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI538&Crsname=絃樂二（中、小提琴）,2,期,選,50,1,1,49,莊孟勳,,,,,,,12,,《音樂類》
異動,確認教師7/29,,音樂碩,MUSI540,0,,絃樂文獻（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI540&Crsname=絃樂文獻（一）,2,期,選,50,0,7,43,"謝惠如,熊書宜",文FA 4030,,,,34,,,,《講授類》
異動,增加合授教師9/14,,音樂碩,MUSI547,0,,管樂一（長笛）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI547&Crsname=管樂一（長笛）,2,期,選,50,0,4,46,"林鴻君,呂承祐,馬曉珮",,,,,,,12,,《音樂類》
,,,音樂碩,MUSI560,0,,聲樂（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI560&Crsname=聲樂（一）,2,期,選,50,0,1,49,黃子珊,,,,,,,12,,《音樂類》
新增,6/29,,音樂碩,MUSI565,0,,擊樂（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI565&Crsname=擊樂（二）,2,期,選,50,0,1,49,陸淯姿,,,,,,,12,,《音樂類》
,,,音樂碩,MUSI583,0,,台灣合唱文獻,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI583&Crsname=台灣合唱文獻,2,期,選,50,0,6,44,翁佳芬,文FA 6011-1,,,,34,,,,《講授類》
,,,音樂碩,MUSI589,0,,作曲（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI589&Crsname=作曲（一）,2,期,選,50,0,1,49,李思��,,,,,,,12,,《音樂類》
,,,音樂碩,MUSI592,0,,調性音樂分析與再詮釋（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI592&Crsname=調性音樂分析與再詮釋（一）,2,期,選,50,0,7,43,應廣儀,文FA 6011,,56,,,,,,《講授類》
,,,音樂碩,MUSI601,0,,室內樂演奏（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI601&Crsname=室內樂演奏（三）,1,期,選,50,0,9,41,張瑞芝,文FA 5008,,,67,,,,,《音樂類》
,,,音樂碩,MUSI610,0,,鍵盤（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI610&Crsname=鍵盤（三）,2,期,選,50,0,3,47,"李美文,黃楚涵",,,,,,,12,,《音樂類》
新增,7/20,,音樂碩,MUSI611,0,,鍵盤（四）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI611&Crsname=鍵盤（四）,2,期,選,50,0,2,48,"黃瓊儀,林雅叙",,,,,,,12,,《音樂類》
異動,減少合授教師9/14,,音樂碩,MUSI622,0,,絃樂三（中、小提琴）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI622&Crsname=絃樂三（中、小提琴）,2,期,選,50,0,4,46,"陳鈺雯,莊孟勳,葉翹任",,,,,,,12,,《音樂類》
異動,取消合授教師9/14,,音樂碩,MUSI636,0,,管樂三（長笛）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI636&Crsname=管樂三（長笛）,2,期,選,50,0,1,49,林鴻君,,,,,,,12,,《音樂類》
,,,音樂碩,MUSI637,0,,管樂三（單簧管）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI637&Crsname=管樂三（單簧管）,2,期,選,50,0,1,49,楊蕙祺,,,,,,,12,,《音樂類》
,,,音樂碩,MUSI650,0,,聲樂（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI650&Crsname=聲樂（三）,2,期,選,50,0,2,48,黃子珊,,,,,,,12,,《音樂類》
新增,8/23,,音樂碩,MUSI651,0,,聲樂（四）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI651&Crsname=聲樂（四）,2,期,選,50,0,1,49,馮悅情,,,,,,,12,,《音樂類》
,,,音樂碩,MUSI655,0,,獨唱曲文獻（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI655&Crsname=獨唱曲文獻（一）,2,期,選,50,0,6,44,黃子珊,文FA 6011-1,,,,67,,,,《講授類》
,,,音樂碩,MUSI687,0,,複音音樂分析與再詮釋（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI687&Crsname=複音音樂分析與再詮釋（一）,2,期,選,50,0,21,29,李思��,文FA 6011,34,,,,,,,《講授類》
異動,更換教室8/23,,音樂碩,MUSI691,0,,演奏法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI691&Crsname=演奏法,3,期,選,50,0,32,18,李美文,文FA 4034,,234,,,,,,《講授類》
,,,音樂碩,MUSI698,0,,音樂學術寫作技巧,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI698&Crsname=音樂學術寫作技巧,1,期,選,50,0,11,39,"翁佳芬,李思��,張群,張毅心,陳怡君,陳品樺,陳鈺雯,應廣儀,謝惠如",,,,,,,B,,《音樂類》
,,,音樂碩,MUSI699,0,,管樂演奏技巧探討,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MUSI699&Crsname=管樂演奏技巧探討,2,期,選,50,0,5,45,張瑞芝,文FA 6011,,,,34,,,,《講授類》
,,,哲學碩,PHIL501,1,,當代歐陸哲學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL501&Crsname=當代歐陸哲學,3,期,必,50,0,9,41,宋灝,文LA 2009,,678,,,,,,《講授類》
,,,哲學碩,PHIL512,0,,詮釋學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL512&Crsname=詮釋學,3,期,選,50,0,4,46,陳宣而,文LA 2009,234,,,,,,,《講授類》
,,,哲學碩,PHIL518,0,,批判理論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL518&Crsname=批判理論,3,期,選,50,0,3,47,戴遠雄,文LA 2009,567,,,,,,,《講授類》 ※英語授課
,,,哲學碩,PHIL537,0,,列維納斯與現象學問題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL537&Crsname=列維納斯與現象學問題,3,期,選,50,0,9,41,楊婉儀,文LA 2009,,,,678,,,,《講授類》 法國語言、文化與社會學程
,,,哲學碩,PHIL557,0,,海德格:《存有與時間》,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL557&Crsname=海德格:《存有與時間》,3,期,選,50,1,10,40,宋灝,文LA 2009,,234,,,,,,《講授類》
,,,哲學碩,PHIL565,0,,政治、主體與普遍性,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL565&Crsname=政治、主體與普遍性,3,期,選,50,0,5,45,洪世謙,文LA 2009,,,234,,,,,《講授類》 法國語言、文化與社會學程
,,,哲學碩,PHIL582,0,,後現代與其批判,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL582&Crsname=後現代與其批判,3,期,選,50,0,8,42,高長空,文LA 2009,,,567,,,,,《講授類》
,,,哲學碩,PHIL584,0,,佛教禪修學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PHIL584&Crsname=佛教禪修學,3,期,選,50,0,4,46,越建東,文LA 2009,,,,234,,,,《講授類》
,,,劇藝碩,TA501,1,,研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA501&Crsname=研究方法,3,期,必,50,0,5,45,"曾景濱,托比斯坦",文FA 2012,567,,,,,,,《講授類》非全英語授課
異動,更正時間8/10,,劇藝碩,TA503,2,,實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA503&Crsname=實習,2,期,選,50,0,4,46,托比斯坦,文FA 2012,89C,,,,,,,《實習類》110入學年度學生適用※英語授課
,,,劇藝碩,TA520,1,,西方戲劇研究著作選讀,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA520&Crsname=西方戲劇研究著作選讀,3,期,選,50,0,3,47,許仁豪,文FA 2012,,567,,,,,,《講授類》必選之一
,,,劇藝碩,TA530,1,,表導演研究與實作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA530&Crsname=表導演研究與實作,3,期,選,50,0,3,47,杜思慧,"文FA 2012, 2018",,234,,,,,,《展演》必選之一
異動,修正開課年級8/30,,劇藝碩,TA550,1,,展演設計與實作研究,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA550&Crsname=展演設計與實作研究,3,期,選,50,0,4,46,吳怡瑱,文FA 2012,,,234,,,,,《展演》必選之一
,,,劇藝碩,TA552,2,,展演設計（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA552&Crsname=展演設計（一）,3,期,選,50,0,6,44,李怡賡,文FA 2012,,,567,,,,,"《展演》110入學年度生必修, 111入學年度生選修"
新增,8/12,,劇藝碩,TA566,2,,創作專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA566&Crsname=創作專題（一）,1,期,選,50,0,3,47,"李怡賡,吳怡瑱",文FA 2012,,8,,,,,,《獨立研究》限劇藝碩二年級以上學生選修
,,,劇藝碩,TA572,1,,劇場展演與社會參與,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=TA572&Crsname=劇場展演與社會參與,3,期,選,50,0,5,45,何怡璉,"文FA 2012, 2018",,,,234,,,,《展演》
,,,藝管創業所,AME501,1,,研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=AME501&Crsname=研究方法,3,期,必,50,0,11,39,陳尚盈,文 FA3011,,234,,,,,,"《講授類》本所預計10-11月間全所至外縣市移地教學1-2週,學生須自行負擔交通及食宿費,詳細課程安排以藝管所公告為準。"
,,,藝管創業所,AME502,1,,藝術管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=AME502&Crsname=藝術管理,3,期,必,50,0,17,33,謝榮峯,文 FA3011,,567,,,,,,"《講授類》本所預計10-11月間全所至外縣市移地教學1-2週,學生須自行負擔交通及食宿費,詳細課程安排以藝管所公告為準。音樂藝術管理與行銷學程"
